"measurement" "activity" "subjectid" "averages"
"tBodyGyroJerkMag" "STANDING" 12 -0.969289973606557
"tBodyGyroJerkMag" "STANDING" 13 -0.983637634912281
"tBodyGyroJerkMag" "STANDING" 14 -0.974873328
"tBodyGyroJerkMag" "STANDING" 15 -0.984407077924528
"tBodyGyroJerkMag" "STANDING" 16 -0.992848576025641
"tBodyGyroJerkMag" "STANDING" 17 -0.993672973717949
"tBodyGyroJerkMag" "STANDING" 18 -0.988685954931507
"tBodyGyroJerkMag" "STANDING" 19 -0.985801637671233
"tBodyGyroJerkMag" "STANDING" 20 -0.94793650109589
"tBodyGyroJerkMag" "STANDING" 21 -0.976857084157303
"tBodyGyroJerkMag" "STANDING" 22 -0.978603529206349
"tBodyGyroJerkMag" "STANDING" 23 -0.9763992525
"tBodyGyroJerkMag" "STANDING" 24 -0.982387268985507
"tBodyGyroJerkMag" "STANDING" 25 -0.985091991216216
"tBodyGyroJerkMag" "STANDING" 26 -0.98854482527027
"tBodyGyroJerkMag" "STANDING" 27 -0.989532103875
"tBodyGyroJerkMag" "STANDING" 28 -0.959681019113924
"tBodyGyroJerkMag" "STANDING" 29 -0.992144698923077
"tBodyGyroJerkMag" "STANDING" 30 -0.972995273898305
"tBodyGyroJerkMag" "LAYING" 1 -0.96346103
"tBodyGyroJerkMag" "LAYING" 2 -0.991767074166667
"tBodyGyroJerkMag" "LAYING" 3 -0.98671362516129
"tBodyGyroJerkMag" "LAYING" 4 -0.985068502037037
"tBodyGyroJerkMag" "LAYING" 5 -0.9864194225
"tBodyGyroJerkMag" "LAYING" 6 -0.955645738245614
"tBodyGyroJerkMag" "LAYING" 7 -0.983008829038462
"tBodyGyroJerkMag" "LAYING" 8 -0.978438191296296
"tBodyGyroJerkMag" "LAYING" 9 -0.964524819
"tBodyGyroJerkMag" "LAYING" 10 -0.970830848965517
"tBodyGyroJerkMag" "LAYING" 11 -0.990641248245614
"tBodyGyroJerkMag" "LAYING" 12 -0.971067768833333
"tBodyGyroJerkMag" "LAYING" 13 -0.98544626483871
"tBodyGyroJerkMag" "LAYING" 14 -0.975621183137255
"tBodyGyroJerkMag" "LAYING" 15 -0.983235025416667
"tBodyGyroJerkMag" "LAYING" 16 -0.990839526285714
"tBodyGyroJerkMag" "LAYING" 17 -0.985542411126761
"tBodyGyroJerkMag" "LAYING" 18 -0.993095122615385
"tBodyGyroJerkMag" "LAYING" 19 -0.985342497710843
"tBodyGyroJerkMag" "LAYING" 20 -0.986749500882353
"tBodyGyroJerkMag" "LAYING" 21 -0.985915906888889
"tBodyGyroJerkMag" "LAYING" 22 -0.981716936388889
"tBodyGyroJerkMag" "LAYING" 23 -0.984557478611111
"tBodyGyroJerkMag" "LAYING" 24 -0.982780873888889
"tBodyGyroJerkMag" "LAYING" 25 -0.969783262465753
"tBodyGyroJerkMag" "LAYING" 26 -0.99219798
"tBodyGyroJerkMag" "LAYING" 27 -0.994355043783784
"tBodyGyroJerkMag" "LAYING" 28 -0.978220270625
"tBodyGyroJerkMag" "LAYING" 29 -0.997322526811594
"tBodyGyroJerkMag" "LAYING" 30 -0.985086413428571
"tBodyGyroJerkX" "WALKING" 1 -0.0899975423705263
"tBodyGyroJerkX" "WALKING" 2 -0.0818833429152542
"tBodyGyroJerkX" "WALKING" 3 -0.0952398165017241
"tBodyGyroJerkX" "WALKING" 4 -0.115321556475
"tBodyGyroJerkX" "WALKING" 5 -0.0888408355267857
"tBodyGyroJerkX" "WALKING" 6 -0.0878891090105263
"tBodyGyroJerkX" "WALKING" 7 -0.123654199751333
"tBodyGyroJerkX" "WALKING" 8 -0.135886431360417
"tBodyGyroJerkX" "WALKING" 9 -0.0809204094461538
"tBodyGyroJerkX" "WALKING" 10 -0.122709563462264
"tBodyGyroJerkX" "WALKING" 11 -0.0918204195491525
"tBodyGyroJerkX" "WALKING" 12 -0.06223893174
"tBodyGyroJerkX" "WALKING" 13 -0.0966598593263158
"tBodyGyroJerkX" "WALKING" 14 -0.110656054802153
"tBodyGyroJerkX" "WALKING" 15 -0.0776692754648148
"tBodyGyroJerkX" "WALKING" 16 -0.110917348282353
"tBodyGyroJerkX" "WALKING" 17 -0.109959237927869
"tBodyGyroJerkX" "WALKING" 18 -0.0966435295642857
"tBodyGyroJerkX" "WALKING" 19 -0.0832353261384615
"tBodyGyroJerkX" "WALKING" 20 -0.0679992365372549
"tBodyGyroJerkX" "WALKING" 21 -0.0868767709153846
"tBodyGyroJerkX" "WALKING" 22 -0.132977562363043
"tBodyGyroJerkX" "WALKING" 23 -0.0578128239067797
"tBodyGyroJerkX" "WALKING" 24 -0.0625311679982759
"tBodyGyroJerkX" "WALKING" 25 -0.102377269321622
"tBodyGyroJerkX" "WALKING" 26 -0.099411456038983
"tBodyGyroJerkX" "WALKING" 27 -0.0786163508824035
"tBodyGyroJerkX" "WALKING" 28 -0.092974671262963
"tBodyGyroJerkX" "WALKING" 29 -0.10688830318283
"tBodyGyroJerkX" "WALKING" 30 -0.0873839917276923
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 1 -0.122232768011321
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 2 -0.0828858001333333
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 3 -0.115510569491525
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 4 -0.1314720713
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 5 -0.143029686361702
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 6 -0.0652024492378431
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 7 -0.0856640866647059
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 8 -0.15544567414878
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 9 -0.0684689593355102
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 10 -0.157212539189362
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 11 -0.0645245413759259
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 12 -0.0455638872076923
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 13 -0.0664817176345455
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 14 -0.128266667862963
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 15 -0.144485986527083
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 16 -0.140908293613922
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 17 -0.142655397660417
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 18 -0.0899953036658621
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 19 -0.1018063044
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 20 -0.148389168870392
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 21 -0.144351492595745
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 22 -0.148450080695476
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 23 -0.109913094117647
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 24 -0.146800845605424
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 25 -0.126481161061538
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 26 -0.0975590199454545
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 27 -0.0937518711117647
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 28 -0.080568055454902
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 29 -0.130429072653061
"tBodyGyroJerkX" "WALKING_UPSTAIRS" 30 -0.108414261326154
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 1 -0.0739592036271429
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 2 -0.0581038498510638
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 3 -0.0778701650285714
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 4 -0.0921282734666667
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 5 -0.110149008255319
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 6 -0.0256452232354167
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 7 -0.0597273512680851
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 8 -0.0349283489710526
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 9 -0.094591202447619
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 10 -0.0643764005526316
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 11 -0.0220916265065217
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 12 -0.0264668968652174
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 13 -0.0647199842553191
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 14 -0.108620377713333
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 15 -0.0482532079928571
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 16 -0.103904044543617
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 17 -0.1077700285
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 18 -0.0836566573181818
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 19 -0.0337429578461538
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 20 -0.0452503065777778
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 21 -0.0726461849022222
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 22 -0.0901744530194444
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 23 -0.117725824412963
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 24 -0.0914145014654545
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 25 -0.127952445399655
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 26 -0.0992465275036
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 27 -0.0515814754272727
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 28 -0.0266492977565217
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 29 -0.0743986469979167
"tBodyGyroJerkX" "WALKING_DOWNSTAIRS" 30 -0.0615954583870968
"tBodyGyroJerkX" "SITTING" 1 -0.0936793807234043
"tBodyGyroJerkX" "SITTING" 2 -0.0936328412826087
"tBodyGyroJerkX" "SITTING" 3 -0.103605889057692
"tBodyGyroJerkX" "SITTING" 4 -0.09694948424
"tBodyGyroJerkX" "SITTING" 5 -0.0889747665681818
"tBodyGyroJerkX" "SITTING" 6 -0.0936693524363636
"tBodyGyroJerkX" "SITTING" 7 -0.0938155625083333
"tBodyGyroJerkX" "SITTING" 8 -0.0923150250434783
"tBodyGyroJerkX" "SITTING" 9 -0.0930708106
"tBodyGyroJerkX" "SITTING" 10 -0.0931555026481481
"tBodyGyroJerkX" "SITTING" 11 -0.0948423481320755
"tBodyGyroJerkX" "SITTING" 12 -0.0941023489803922
"tBodyGyroJerkX" "SITTING" 13 -0.095919848877551
"tBodyGyroJerkX" "SITTING" 14 -0.0921614578888889
"tBodyGyroJerkX" "SITTING" 15 -0.0953649067966102
"tBodyGyroJerkX" "SITTING" 16 -0.0957204520289855
"tBodyGyroJerkX" "SITTING" 17 -0.094247696875
"tBodyGyroJerkX" "SITTING" 18 -0.0954723233684211
"tBodyGyroJerkX" "SITTING" 19 -0.100986131452055
"tBodyGyroJerkX" "SITTING" 20 -0.0959970816060606
"tBodyGyroJerkX" "SITTING" 21 -0.101114775129412
"tBodyGyroJerkX" "SITTING" 22 -0.0986493161935484
"tBodyGyroJerkX" "SITTING" 23 -0.0967422192647059
"tBodyGyroJerkX" "SITTING" 24 -0.0951782658382353
"tBodyGyroJerkX" "SITTING" 25 -0.0954801379692308
"tBodyGyroJerkX" "SITTING" 26 -0.095984817
"tBodyGyroJerkX" "SITTING" 27 -0.0951635808
"tBodyGyroJerkX" "SITTING" 28 -0.0953935055833333
"tBodyGyroJerkX" "SITTING" 29 -0.0953636995833333
"tBodyGyroJerkX" "SITTING" 30 -0.095270767516129
"tBodyGyroJerkX" "STANDING" 1 -0.0996092129056604
"tBodyGyroJerkX" "STANDING" 2 -0.105562157888889
"tBodyGyroJerkX" "STANDING" 3 -0.0994602620655738
"tBodyGyroJerkX" "STANDING" 4 -0.103057894142857
"tBodyGyroJerkX" "STANDING" 5 -0.0922249863035714
"tBodyGyroJerkX" "STANDING" 6 -0.103292534210526
"tBodyGyroJerkX" "STANDING" 7 -0.0901539662169811
"tBodyGyroJerkX" "STANDING" 8 -0.097757576
"tBodyGyroJerkX" "STANDING" 9 -0.095897704
"tBodyGyroJerkX" "STANDING" 10 -0.104753833181818
"tBodyGyroJerkX" "STANDING" 11 -0.099519355893617
"tBodyGyroJerkX" "STANDING" 12 -0.0976380412377049
"tBodyGyroJerkX" "STANDING" 13 -0.0981199986666667
"tBodyGyroJerkX" "STANDING" 14 -0.100718458866667
"tBodyGyroJerkX" "STANDING" 15 -0.101358786226415
"tBodyGyroJerkX" "STANDING" 16 -0.100107332602564
"tBodyGyroJerkX" "STANDING" 17 -0.101289168653846
"tBodyGyroJerkX" "STANDING" 18 -0.0987174024657534
"tBodyGyroJerkX" "STANDING" 19 -0.0990467890520548
"tBodyGyroJerkX" "STANDING" 20 -0.102049132684932
"tBodyGyroJerkX" "STANDING" 21 -0.103199796370787
"tBodyGyroJerkX" "STANDING" 22 -0.0975013472380952
"tBodyGyroJerkX" "STANDING" 23 -0.0981481050441177
"tBodyGyroJerkX" "STANDING" 24 -0.0991947719855072
"tBodyGyroJerkX" "STANDING" 25 -0.100473697756757
"tBodyGyroJerkX" "STANDING" 26 -0.100355997108108
"tBodyGyroJerkX" "STANDING" 27 -0.0987605078625
"tBodyGyroJerkX" "STANDING" 28 -0.102248409070886
"tBodyGyroJerkX" "STANDING" 29 -0.0988701505538462
"tBodyGyroJerkX" "STANDING" 30 -0.0997160228220339
"tBodyGyroJerkX" "LAYING" 1 -0.107270949192
"tBodyGyroJerkX" "LAYING" 2 -0.101974134208333
"tBodyGyroJerkX" "LAYING" 3 -0.10004449883871
"tBodyGyroJerkX" "LAYING" 4 -0.105019877685185
"tBodyGyroJerkX" "LAYING" 5 -0.102114125
"tBodyGyroJerkX" "LAYING" 6 -0.111267284631579
"tBodyGyroJerkX" "LAYING" 7 -0.105944243484615
"tBodyGyroJerkX" "LAYING" 8 -0.106445008314815
"tBodyGyroJerkX" "LAYING" 9 -0.10384667982
"tBodyGyroJerkX" "LAYING" 10 -0.100308254413793
"tBodyGyroJerkX" "LAYING" 11 -0.102297501877193
"tBodyGyroJerkX" "LAYING" 12 -0.0990402297166667
"tBodyGyroJerkX" "LAYING" 13 -0.101835573822581
"tBodyGyroJerkX" "LAYING" 14 -0.105446637019608
"tBodyGyroJerkX" "LAYING" 15 -0.102266714236111
"tBodyGyroJerkX" "LAYING" 16 -0.1022095722
"tBodyGyroJerkX" "LAYING" 17 -0.102049763957746
"tBodyGyroJerkX" "LAYING" 18 -0.0997154236307692
"tBodyGyroJerkX" "LAYING" 19 -0.0956018266746988
"tBodyGyroJerkX" "LAYING" 20 -0.0995033069117647
"tBodyGyroJerkX" "LAYING" 21 -0.0964118375066667
"tBodyGyroJerkX" "LAYING" 22 -0.100203934722222
"tBodyGyroJerkX" "LAYING" 23 -0.102024922819444
"tBodyGyroJerkX" "LAYING" 24 -0.102813809652778
"tBodyGyroJerkX" "LAYING" 25 -0.101646999342466
"tBodyGyroJerkX" "LAYING" 26 -0.100368640868421
"tBodyGyroJerkX" "LAYING" 27 -0.101147695256757
"tBodyGyroJerkX" "LAYING" 28 -0.1045116270375
"tBodyGyroJerkX" "LAYING" 29 -0.0995339880724638
"tBodyGyroJerkX" "LAYING" 30 -0.102277358585714
"tBodyGyroJerkY" "WALKING" 1 -0.0398428709463158
"tBodyGyroJerkY" "WALKING" 2 -0.0538299449067797
"tBodyGyroJerkY" "WALKING" 3 -0.0387874651724138
"tBodyGyroJerkY" "WALKING" 4 -0.0393474489133333
"tBodyGyroJerkY" "WALKING" 5 -0.0449559531089286
"tBodyGyroJerkY" "WALKING" 6 -0.0362308971842105
"tBodyGyroJerkY" "WALKING" 7 -0.0447766029745614
"tBodyGyroJerkY" "WALKING" 8 -0.0314880905541667
"tBodyGyroJerkY" "WALKING" 9 -0.0356283427038462
"tBodyGyroJerkY" "WALKING" 10 -0.0519204981037736
"tBodyGyroJerkY" "WALKING" 11 -0.0514172549559322
"tBodyGyroJerkY" "WALKING" 12 -0.049852604592
"tBodyGyroJerkY" "WALKING" 13 -0.0319849271912281
"tBodyGyroJerkY" "WALKING" 14 -0.0438969529084746
"tBodyGyroJerkY" "WALKING" 15 -0.0552536572125926
"tBodyGyroJerkY" "WALKING" 16 -0.0433876843176471
"tBodyGyroJerkY" "WALKING" 17 -0.0379251328622951
"tBodyGyroJerkY" "WALKING" 18 -0.0433771125875
"tBodyGyroJerkY" "WALKING" 19 -0.0307128442115385
"tBodyGyroJerkY" "WALKING" 20 -0.0514175758627451
"tBodyGyroJerkY" "WALKING" 21 -0.0515650260576923
"tBodyGyroJerkY" "WALKING" 22 -0.0321910702173913
"tBodyGyroJerkY" "WALKING" 23 -0.0516704755661017
"tBodyGyroJerkY" "WALKING" 24 -0.0502895008551724
"tBodyGyroJerkY" "WALKING" 25 -0.0398986518064865
"tBodyGyroJerkY" "WALKING" 26 -0.0456538283033898
"tBodyGyroJerkY" "WALKING" 27 -0.0476974404561403
"tBodyGyroJerkY" "WALKING" 28 -0.0515394449611111
"tBodyGyroJerkY" "WALKING" 29 -0.0479898124113208
"tBodyGyroJerkY" "WALKING" 30 -0.0617028868769231
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 1 -0.0421485884509434
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 2 -0.0424053708458333
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 3 -0.0400372510491525
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 4 -0.0390508828865385
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 5 -0.0559895777393617
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 6 -0.0457705354509804
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 7 -0.0482219105196078
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 8 -0.027919577097561
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 9 -0.0302797452408163
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 10 -0.0372348522521277
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 11 -0.0719834687944444
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 12 -0.0335406569057692
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 13 -0.0453051954036364
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 14 -0.0207749732407407
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 15 -0.0365419164020833
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 16 -0.0296211298558824
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 17 -0.0414496328508333
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 18 -0.0527472610827586
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 19 -0.0346288461475
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 20 -0.0189816250372549
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 21 -0.0132022768074468
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 22 -0.0381312609738095
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 23 -0.0523943787039216
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 24 -0.0317350582050847
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 25 -0.0281452998369231
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 26 -0.0386244096705455
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 27 -0.0509235220237255
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 28 -0.0492552129156863
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 29 -0.0511035119816327
"tBodyGyroJerkY" "WALKING_UPSTAIRS" 30 -0.0141113353615385
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 1 -0.0439902783367347
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 2 -0.0421470257531915
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 3 -0.0391567930959184
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 4 -0.0348434913444444
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 5 -0.0708296588478723
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 6 -0.0768089915604167
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 7 -0.0381904275744681
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 8 -0.0534969692794737
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 9 -0.0597608334619048
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 10 -0.0489378053157895
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 11 -0.0520272987304348
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 12 -0.0609177195869565
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 13 -0.0669414080765958
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 14 -0.0740589810844444
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 15 -0.0495415503071429
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 16 -0.0567686629753191
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 17 -0.0381702367441304
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 18 -0.0509120258890909
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 19 -0.0394612603358974
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 20 -0.0577371504488889
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 21 -0.07359521674
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 22 -0.0355171408083333
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 23 -0.0352891614740741
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 24 -0.0291766311418182
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 25 -0.0415203345874138
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 26 -0.037268109685
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 27 -0.0642023574227273
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 28 -0.0570410865136957
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 29 -0.0671482305364583
"tBodyGyroJerkY" "WALKING_DOWNSTAIRS" 30 -0.0496807640258064
"tBodyGyroJerkY" "SITTING" 1 -0.0402118124255319
"tBodyGyroJerkY" "SITTING" 2 -0.0415602029130435
"tBodyGyroJerkY" "SITTING" 3 -0.0360909881807692
"tBodyGyroJerkY" "SITTING" 4 -0.041848389996
"tBodyGyroJerkY" "SITTING" 5 -0.0454702982386364
"tBodyGyroJerkY" "SITTING" 6 -0.0333986700025455
"tBodyGyroJerkY" "SITTING" 7 -0.0396444885
"tBodyGyroJerkY" "SITTING" 8 -0.0402673770652174
"tBodyGyroJerkY" "SITTING" 9 -0.046663441472
"tBodyGyroJerkY" "SITTING" 10 -0.0411216540925926
"tBodyGyroJerkY" "SITTING" 11 -0.0392813049264151
"tBodyGyroJerkY" "SITTING" 12 -0.0387477474705882
"tBodyGyroJerkY" "SITTING" 13 -0.041036688077551
"tBodyGyroJerkY" "SITTING" 14 -0.0434577295055556
"tBodyGyroJerkY" "SITTING" 15 -0.0396068774557627
"tBodyGyroJerkY" "SITTING" 16 -0.0450369280637681
"tBodyGyroJerkY" "SITTING" 17 -0.0411134199378125
"tBodyGyroJerkY" "SITTING" 18 -0.0397125591491228
"tBodyGyroJerkY" "SITTING" 19 -0.0425170215068493
"tBodyGyroJerkY" "SITTING" 20 -0.0407299244348485
"tBodyGyroJerkY" "SITTING" 21 -0.0391483428502824
"tBodyGyroJerkY" "SITTING" 22 -0.0423409822741935
"tBodyGyroJerkY" "SITTING" 23 -0.0434602554691176
"tBodyGyroJerkY" "SITTING" 24 -0.040616936
"tBodyGyroJerkY" "SITTING" 25 -0.0391651423907692
"tBodyGyroJerkY" "SITTING" 26 -0.0403070205666667
"tBodyGyroJerkY" "SITTING" 27 -0.0396410809285714
"tBodyGyroJerkY" "SITTING" 28 -0.0408007786402778
"tBodyGyroJerkY" "SITTING" 29 -0.040001843485
"tBodyGyroJerkY" "SITTING" 30 -0.0407930587264516
"tBodyGyroJerkY" "STANDING" 1 -0.0440627877924528
"tBodyGyroJerkY" "STANDING" 2 -0.042241953537037
"tBodyGyroJerkY" "STANDING" 3 -0.0472415819016393
"tBodyGyroJerkY" "STANDING" 4 -0.0461257201357143
"tBodyGyroJerkY" "STANDING" 5 -0.0399108188821429
"tBodyGyroJerkY" "STANDING" 6 -0.0428828304736842
"tBodyGyroJerkY" "STANDING" 7 -0.0412797611886792
"tBodyGyroJerkY" "STANDING" 8 -0.0485190684259259
"tBodyGyroJerkY" "STANDING" 9 -0.0419199574333333
"tBodyGyroJerkY" "STANDING" 10 -0.0371593000727273
"tBodyGyroJerkY" "STANDING" 11 -0.0395992140851064
"tBodyGyroJerkY" "STANDING" 12 -0.0409520826508197
"tBodyGyroJerkY" "STANDING" 13 -0.0412872577807018
"tBodyGyroJerkY" "STANDING" 14 -0.04500967927
"tBodyGyroJerkY" "STANDING" 15 -0.0438507492018868
"tBodyGyroJerkY" "STANDING" 16 -0.0424982241410256
"tBodyGyroJerkY" "STANDING" 17 -0.0404518753974359
"tBodyGyroJerkY" "STANDING" 18 -0.0406573412739726
"tBodyGyroJerkY" "STANDING" 19 -0.0422918533780822
"tBodyGyroJerkY" "STANDING" 20 -0.0432152397506849
"tBodyGyroJerkY" "STANDING" 21 -0.0404300756516854
"tBodyGyroJerkY" "STANDING" 22 -0.0420998733444444
"tBodyGyroJerkY" "STANDING" 23 -0.0416774165735294
"tBodyGyroJerkY" "STANDING" 24 -0.0431738608
"tBodyGyroJerkY" "STANDING" 25 -0.0418294632148649
"tBodyGyroJerkY" "STANDING" 26 -0.0409011992972973
"tBodyGyroJerkY" "STANDING" 27 -0.0417471753375
"tBodyGyroJerkY" "STANDING" 28 -0.0431364662518987
"tBodyGyroJerkY" "STANDING" 29 -0.0405110578461538
"tBodyGyroJerkY" "STANDING" 30 -0.0437759700423729
"tBodyGyroJerkY" "LAYING" 1 -0.04151728689
"tBodyGyroJerkY" "LAYING" 2 -0.0358590176083333
"tBodyGyroJerkY" "LAYING" 3 -0.0389771765322581
"tBodyGyroJerkY" "LAYING" 4 -0.0381230432222222
"tBodyGyroJerkY" "LAYING" 5 -0.0404446925288462
"tBodyGyroJerkY" "LAYING" 6 -0.0424104289992982
"tBodyGyroJerkY" "LAYING" 7 -0.0358897425826923
"tBodyGyroJerkY" "LAYING" 8 -0.0389735198722222
"tBodyGyroJerkY" "LAYING" 9 -0.027552256948
"tBodyGyroJerkY" "LAYING" 10 -0.0388797920413793
"tBodyGyroJerkY" "LAYING" 11 -0.0412391429298246
"tBodyGyroJerkY" "LAYING" 12 -0.0410675310833333
"tBodyGyroJerkY" "LAYING" 13 -0.0417744000370968
"tBodyGyroJerkY" "LAYING" 14 -0.0372677398193922
"tBodyGyroJerkY" "LAYING" 15 -0.0415878968152778
"tBodyGyroJerkY" "LAYING" 16 -0.0347735325871429
"tBodyGyroJerkY" "LAYING" 17 -0.0361961143943662
"tBodyGyroJerkY" "LAYING" 18 -0.0393440191846154
"tBodyGyroJerkY" "LAYING" 19 -0.0371476597051807
"tBodyGyroJerkY" "LAYING" 20 -0.038776298
"tBodyGyroJerkY" "LAYING" 21 -0.0346275066055556
"tBodyGyroJerkY" "LAYING" 22 -0.037608730565
"tBodyGyroJerkY" "LAYING" 23 -0.0372449750569444
"tBodyGyroJerkY" "LAYING" 24 -0.0382323710416667
"tBodyGyroJerkY" "LAYING" 25 -0.0426718870280822
